,Unnamed: 0,Sampled_Day,user_id,movie_id,rating,movie_title
692,692,11.0,310,49,5,Star Wars
693,693,2.0,177,293,2,Liar Liar
694,694,29.0,346,293,1,Liar Liar
695,695,8.0,360,99,5,Fargo
696,696,6.0,75,285,5,"English Patient, The"
697,697,15.0,333,299,3,Air Force One
698,698,1.0,39,293,4,Liar Liar
699,699,18.0,377,257,4,Contact
700,700,4.0,19,120,3,Independence Day
701,701,5.0,308,299,3,Air Force One
702,702,19.0,212,120,5,Independence Day
703,703,4.0,270,0,3,Toy Story
704,704,25.0,359,180,4,Return of the Jedi
705,705,23.0,7,257,5,Contact
706,706,6.0,307,99,5,Fargo
707,707,3.0,280,257,2,Contact
708,708,15.0,40,0,4,Toy Story
709,709,14.0,391,285,2,"English Patient, The"
710,710,23.0,283,299,3,Air Force One
711,711,28.0,129,287,5,Scream
712,712,7.0,345,120,4,Independence Day
713,713,6.0,95,49,5,Star Wars
714,714,12.0,3,49,5,Star Wars
715,715,26.0,273,0,4,Toy Story
716,716,9.0,248,299,4,Air Force One
717,717,29.0,94,180,4,Return of the Jedi
718,718,15.0,415,293,4,Liar Liar
719,719,12.0,400,293,1,Liar Liar
720,720,10.0,114,180,4,Return of the Jedi
721,721,26.0,20,293,3,Liar Liar
722,722,25.0,400,49,1,Star Wars
723,723,28.0,323,257,4,Contact
724,724,4.0,300,299,4,Air Force One
725,725,3.0,337,99,4,Fargo
726,726,7.0,251,99,5,Fargo
727,727,12.0,361,287,4,Scream
728,728,16.0,323,299,5,Air Force One
729,729,27.0,221,0,4,Toy Story
730,730,16.0,47,285,3,"English Patient, The"
731,731,14.0,55,257,4,Contact
732,732,8.0,377,99,4,Fargo
733,733,14.0,14,0,1,Toy Story
734,734,27.0,70,49,3,Star Wars
735,735,28.0,58,49,5,Star Wars
736,736,21.0,158,120,3,Independence Day
737,737,28.0,108,120,5,Independence Day
738,738,17.0,421,257,4,Contact
739,739,8.0,101,285,3,"English Patient, The"
740,740,16.0,430,285,4,"English Patient, The"
741,741,29.0,271,287,4,Scream
742,742,20.0,192,99,5,Fargo
743,743,28.0,175,49,5,Star Wars
744,744,4.0,392,49,5,Star Wars
745,745,22.0,403,293,4,Liar Liar
746,746,22.0,134,257,4,Contact
747,747,15.0,366,287,5,Scream
748,748,13.0,426,299,4,Air Force One
749,749,7.0,290,293,5,Liar Liar
750,750,11.0,199,257,4,Contact
751,751,10.0,223,299,4,Air Force One
752,752,4.0,377,120,4,Independence Day
753,753,14.0,187,180,3,Return of the Jedi
754,754,13.0,226,120,2,Independence Day
755,755,24.0,163,120,5,Independence Day
756,756,10.0,13,49,5,Star Wars
757,757,1.0,93,287,3,Scream
758,758,26.0,22,0,5,Toy Story
759,759,12.0,352,299,3,Air Force One
760,760,13.0,118,99,5,Fargo
761,761,8.0,250,180,4,Return of the Jedi
762,762,12.0,180,257,3,Contact
763,763,13.0,209,299,4,Air Force One
764,764,18.0,11,49,4,Star Wars
765,765,1.0,393,180,4,Return of the Jedi
766,766,22.0,111,285,4,"English Patient, The"
767,767,2.0,140,0,3,Toy Story
768,768,16.0,405,180,5,Return of the Jedi
769,769,8.0,221,299,5,Air Force One
770,770,14.0,73,120,4,Independence Day
771,771,1.0,393,120,4,Independence Day
772,772,16.0,47,180,5,Return of the Jedi
773,773,29.0,431,49,5,Star Wars
774,774,15.0,377,285,5,"English Patient, The"
775,775,1.0,380,99,4,Fargo
776,776,7.0,379,180,3,Return of the Jedi
777,777,25.0,377,49,4,Star Wars
778,778,24.0,206,99,2,Fargo
779,779,8.0,85,287,3,Scream
780,780,21.0,446,120,5,Independence Day
781,781,7.0,132,293,3,Liar Liar
782,782,8.0,347,99,4,Fargo
783,783,19.0,201,285,1,"English Patient, The"
784,784,20.0,394,120,3,Independence Day
785,785,27.0,0,99,5,Fargo
786,786,20.0,299,99,3,Fargo
787,787,9.0,253,257,4,Contact
788,788,23.0,264,299,5,Air Force One
789,789,4.0,20,257,4,Contact
790,790,19.0,320,99,4,Fargo
791,791,27.0,84,285,4,"English Patient, The"
792,792,10.0,384,180,1,Return of the Jedi
793,793,21.0,384,285,3,"English Patient, The"
794,794,15.0,340,287,4,Scream
795,795,24.0,342,120,2,Independence Day
796,796,14.0,329,285,5,"English Patient, The"
797,797,16.0,422,257,5,Contact
798,798,2.0,244,49,4,Star Wars
799,799,15.0,25,293,3,Liar Liar
800,800,23.0,180,287,4,Scream
801,801,19.0,185,299,5,Air Force One
802,802,18.0,358,0,4,Toy Story
803,803,17.0,374,299,4,Air Force One
804,804,22.0,449,99,4,Fargo
805,805,18.0,113,99,5,Fargo
806,806,15.0,216,120,1,Independence Day
807,807,14.0,222,299,3,Air Force One
808,808,5.0,177,257,4,Contact
809,809,18.0,324,285,4,"English Patient, The"
810,810,6.0,338,257,3,Contact
811,811,16.0,328,287,2,Scream
812,812,25.0,349,285,5,"English Patient, The"
813,813,1.0,390,285,4,"English Patient, The"
814,814,15.0,18,257,4,Contact
815,815,22.0,114,49,5,Star Wars
816,816,10.0,400,99,4,Fargo
817,817,26.0,225,257,5,Contact
818,818,2.0,81,293,4,Liar Liar
819,819,8.0,144,257,4,Contact
820,820,27.0,277,293,4,Liar Liar
821,821,27.0,386,293,2,Liar Liar
822,822,29.0,373,0,4,Toy Story
823,823,8.0,220,257,1,Contact
824,824,13.0,379,0,4,Toy Story
825,825,29.0,176,293,4,Liar Liar
826,826,11.0,405,49,5,Star Wars
827,827,6.0,448,285,4,"English Patient, The"
828,828,24.0,140,299,5,Air Force One
829,829,25.0,9,0,4,Toy Story
830,830,22.0,366,257,4,Contact
831,831,26.0,409,285,4,"English Patient, The"
832,832,5.0,290,180,5,Return of the Jedi
833,833,13.0,413,99,5,Fargo
834,834,3.0,94,285,5,"English Patient, The"
835,835,27.0,319,0,3,Toy Story
836,836,20.0,40,180,4,Return of the Jedi
837,837,2.0,266,293,3,Liar Liar
838,838,17.0,408,180,4,Return of the Jedi
839,839,25.0,324,99,4,Fargo
840,840,9.0,392,99,1,Fargo
841,841,13.0,237,257,3,Contact
842,842,22.0,38,299,3,Air Force One
843,843,10.0,443,49,5,Star Wars
844,844,19.0,48,99,4,Fargo
845,845,23.0,402,257,4,Contact
846,846,7.0,453,180,3,Return of the Jedi
847,847,3.0,159,0,4,Toy Story
848,848,21.0,336,120,5,Independence Day
849,849,28.0,159,49,4,Star Wars
850,850,25.0,250,287,4,Scream
851,851,4.0,395,0,4,Toy Story
852,852,18.0,279,287,5,Scream
853,853,2.0,182,293,3,Liar Liar
854,854,7.0,348,287,3,Scream
855,855,26.0,361,293,3,Liar Liar
856,856,9.0,128,287,1,Scream
857,857,16.0,407,257,3,Contact
858,858,1.0,372,99,3,Fargo
859,859,15.0,212,99,5,Fargo
860,860,14.0,269,180,4,Return of the Jedi
861,861,28.0,22,49,4,Star Wars
862,862,29.0,334,287,4,Scream
863,863,22.0,432,49,5,Star Wars
864,864,28.0,5,99,5,Fargo
865,865,5.0,338,0,5,Toy Story
866,866,28.0,124,49,5,Star Wars
867,867,18.0,191,257,5,Contact
868,868,15.0,413,293,2,Liar Liar
869,869,13.0,342,99,5,Fargo
870,870,17.0,450,293,5,Liar Liar
871,871,28.0,33,285,5,"English Patient, The"
872,872,16.0,200,99,4,Fargo
873,873,2.0,446,99,5,Fargo
874,874,11.0,269,257,3,Contact
875,875,25.0,255,120,5,Independence Day
876,876,27.0,40,285,4,"English Patient, The"
877,877,4.0,302,285,5,"English Patient, The"
878,878,3.0,273,180,5,Return of the Jedi
879,879,11.0,450,299,4,Air Force One
880,880,10.0,45,293,2,Liar Liar
881,881,11.0,371,285,5,"English Patient, The"
882,882,19.0,319,49,4,Star Wars
883,883,4.0,350,285,5,"English Patient, The"
884,884,8.0,217,99,4,Fargo
885,885,18.0,233,287,3,Scream
886,886,26.0,309,180,4,Return of the Jedi
887,887,16.0,120,180,5,Return of the Jedi
888,888,25.0,268,99,5,Fargo
889,889,22.0,390,299,2,Air Force One
890,890,6.0,28,293,4,Liar Liar
891,891,24.0,422,299,3,Air Force One
892,892,3.0,206,180,3,Return of the Jedi
893,893,29.0,12,257,4,Contact
894,894,28.0,14,299,4,Air Force One
895,895,13.0,437,49,5,Star Wars
896,896,2.0,379,299,3,Air Force One
897,897,12.0,27,257,5,Contact
898,898,12.0,455,293,1,Liar Liar
899,899,27.0,267,287,4,Scream
900,900,26.0,290,287,5,Scream
901,901,9.0,460,49,3,Star Wars
902,902,12.0,169,287,3,Scream
903,903,24.0,334,257,1,Contact
904,904,29.0,193,99,4,Fargo
905,905,15.0,63,299,3,Air Force One
906,906,8.0,198,0,1,Toy Story
907,907,1.0,136,120,5,Independence Day
908,908,17.0,49,287,4,Scream
909,909,27.0,249,49,5,Star Wars
910,910,23.0,303,293,4,Liar Liar
911,911,16.0,421,0,3,Toy Story
912,912,1.0,180,293,2,Liar Liar
913,913,12.0,362,257,3,Contact
914,914,2.0,436,49,5,Star Wars
915,915,19.0,421,99,4,Fargo
916,916,5.0,446,299,4,Air Force One
917,917,23.0,223,285,3,"English Patient, The"
918,918,22.0,3,299,5,Air Force One
919,919,17.0,80,0,4,Toy Story
920,920,26.0,275,257,5,Contact
921,921,3.0,332,299,4,Air Force One
922,922,1.0,298,287,3,Scream
923,923,22.0,41,0,5,Toy Story
924,924,1.0,69,180,4,Return of the Jedi
925,925,13.0,356,0,5,Toy Story
926,926,1.0,25,0,3,Toy Story
927,927,12.0,471,257,5,Contact
928,928,20.0,396,287,4,Scream
929,929,13.0,136,180,5,Return of the Jedi
930,930,29.0,280,287,4,Scream
931,931,8.0,326,0,4,Toy Story
932,932,16.0,306,285,3,"English Patient, The"
933,933,21.0,323,287,5,Scream
934,934,11.0,174,99,2,Fargo
935,935,6.0,135,285,5,"English Patient, The"
936,936,26.0,104,287,4,Scream
937,937,23.0,118,49,5,Star Wars
938,938,26.0,369,293,1,Liar Liar
939,939,23.0,199,0,5,Toy Story
940,940,5.0,26,49,3,Star Wars
941,941,21.0,415,257,5,Contact
942,942,17.0,451,120,5,Independence Day
943,943,4.0,25,299,4,Air Force One
944,944,5.0,465,180,4,Return of the Jedi
945,945,9.0,415,287,5,Scream
946,946,15.0,274,293,4,Liar Liar
947,947,4.0,62,257,3,Contact
948,948,2.0,274,49,4,Star Wars
949,949,12.0,388,49,5,Star Wars
950,950,20.0,407,299,3,Air Force One
951,951,10.0,402,180,4,Return of the Jedi
952,952,12.0,201,257,4,Contact
953,953,12.0,444,120,1,Independence Day
954,954,5.0,453,285,3,"English Patient, The"
955,955,10.0,23,299,4,Air Force One
956,956,17.0,393,287,4,Scream
957,957,9.0,423,293,5,Liar Liar
958,958,29.0,372,285,3,"English Patient, The"
959,959,21.0,117,287,5,Scream
960,960,28.0,177,299,5,Air Force One
961,961,25.0,80,99,3,Fargo
962,962,8.0,118,293,1,Liar Liar
963,963,27.0,43,0,4,Toy Story
964,964,9.0,444,49,2,Star Wars
965,965,6.0,332,293,3,Liar Liar
966,966,6.0,350,287,3,Scream
967,967,3.0,294,180,4,Return of the Jedi
968,968,29.0,200,287,4,Scream
969,969,6.0,100,180,4,Return of the Jedi
970,970,6.0,269,49,5,Star Wars
971,971,11.0,373,99,5,Fargo
972,972,12.0,255,0,5,Toy Story
973,973,7.0,446,287,4,Scream
974,974,29.0,254,99,3,Fargo
975,975,7.0,262,299,3,Air Force One
976,976,22.0,378,99,5,Fargo
977,977,26.0,424,287,5,Scream
978,978,26.0,421,49,4,Star Wars
979,979,8.0,167,120,4,Independence Day
980,980,13.0,1,257,3,Contact
981,981,9.0,411,287,4,Scream
982,982,10.0,114,120,3,Independence Day
983,983,2.0,464,49,4,Star Wars
984,984,1.0,204,299,3,Air Force One
985,985,13.0,203,299,3,Air Force One
986,986,8.0,139,293,3,Liar Liar
987,987,9.0,86,99,5,Fargo
988,988,13.0,421,180,4,Return of the Jedi
989,989,10.0,173,0,3,Toy Story
990,990,28.0,322,120,3,Independence Day
991,991,12.0,59,180,4,Return of the Jedi
992,992,17.0,466,49,4,Star Wars
993,993,2.0,412,180,5,Return of the Jedi
994,994,22.0,124,293,4,Liar Liar
995,995,22.0,59,120,4,Independence Day
996,996,3.0,163,257,5,Contact
997,997,26.0,257,257,2,Contact
998,998,23.0,267,99,3,Fargo
999,999,28.0,29,257,5,Contact
1000,1000,12.0,156,49,4,Star Wars
1001,1001,2.0,351,99,4,Fargo
1002,1002,9.0,275,49,5,Star Wars
1003,1003,26.0,483,299,4,Air Force One
1004,1004,24.0,262,99,5,Fargo
1005,1005,21.0,64,49,5,Star Wars
1006,1006,6.0,158,293,4,Liar Liar
1007,1007,19.0,226,287,2,Scream
1008,1008,7.0,184,180,4,Return of the Jedi
1009,1009,5.0,410,257,4,Contact
1010,1010,5.0,96,0,4,Toy Story
1011,1011,5.0,152,293,2,Liar Liar
1012,1012,27.0,303,285,1,"English Patient, The"
1013,1013,12.0,54,180,4,Return of the Jedi
1014,1014,18.0,26,285,3,"English Patient, The"
1015,1015,3.0,6,293,1,Liar Liar
1016,1016,7.0,219,299,5,Air Force One
1017,1017,16.0,22,293,1,Liar Liar
1018,1018,25.0,150,285,5,"English Patient, The"
1019,1019,16.0,353,99,5,Fargo
1020,1020,29.0,473,99,5,Fargo
1021,1021,10.0,204,285,2,"English Patient, The"
1022,1022,19.0,462,99,4,Fargo
1023,1023,4.0,91,293,3,Liar Liar
1024,1024,13.0,84,257,4,Contact
1025,1025,4.0,9,49,5,Star Wars
1026,1026,18.0,242,0,4,Toy Story
1027,1027,28.0,407,285,3,"English Patient, The"
1028,1028,7.0,458,180,4,Return of the Jedi
1029,1029,28.0,463,299,4,Air Force One
1030,1030,20.0,221,120,3,Independence Day
1031,1031,28.0,64,293,4,Liar Liar
1032,1032,23.0,434,299,2,Air Force One
1033,1033,14.0,140,120,4,Independence Day
1034,1034,23.0,226,293,3,Liar Liar
1035,1035,9.0,434,49,5,Star Wars
1036,1036,21.0,443,299,4,Air Force One
1037,1037,28.0,418,285,4,"English Patient, The"
1038,1038,21.0,467,293,3,Liar Liar
1039,1039,15.0,67,257,5,Contact
1040,1040,20.0,100,0,3,Toy Story
1041,1041,1.0,489,0,3,Toy Story
1042,1042,13.0,212,285,3,"English Patient, The"
1043,1043,20.0,335,120,4,Independence Day
1044,1044,22.0,99,299,4,Air Force One
1045,1045,11.0,292,257,3,Contact
1046,1046,4.0,124,257,5,Contact
1047,1047,21.0,457,49,2,Star Wars
1048,1048,24.0,241,0,4,Toy Story
1049,1049,12.0,310,299,4,Air Force One
1050,1050,18.0,159,99,5,Fargo
1051,1051,26.0,145,257,4,Contact
1052,1052,4.0,311,0,5,Toy Story
1053,1053,1.0,324,0,2,Toy Story
1054,1054,9.0,445,293,1,Liar Liar
1055,1055,5.0,477,49,3,Star Wars
1056,1056,14.0,212,180,4,Return of the Jedi
1057,1057,28.0,249,287,4,Scream
1058,1058,5.0,395,287,3,Scream
1059,1059,20.0,454,299,4,Air Force One
1060,1060,11.0,433,120,4,Independence Day
1061,1061,23.0,5,49,4,Star Wars
1062,1062,9.0,191,49,4,Star Wars
1063,1063,10.0,459,285,4,"English Patient, The"
1064,1064,28.0,386,49,5,Star Wars
1065,1065,25.0,486,120,4,Independence Day
1066,1066,29.0,83,293,3,Liar Liar
1067,1067,26.0,455,0,2,Toy Story
1068,1068,24.0,471,180,5,Return of the Jedi
1069,1069,23.0,367,180,4,Return of the Jedi
1070,1070,7.0,217,293,2,Liar Liar
1071,1071,18.0,346,0,4,Toy Story
1072,1072,14.0,469,293,3,Liar Liar
1073,1073,8.0,79,99,5,Fargo
1074,1074,21.0,176,120,2,Independence Day
1075,1075,7.0,31,287,4,Scream
1076,1076,4.0,404,49,5,Star Wars
1077,1077,4.0,57,299,4,Air Force One
1078,1078,2.0,286,49,5,Star Wars
1079,1079,22.0,443,99,5,Fargo
1080,1080,22.0,63,49,5,Star Wars
1081,1081,28.0,285,180,3,Return of the Jedi
1082,1082,10.0,144,299,3,Air Force One
1083,1083,9.0,390,287,3,Scream
1084,1084,6.0,441,285,2,"English Patient, The"
1085,1085,2.0,464,299,3,Air Force One
1086,1086,9.0,128,285,5,"English Patient, The"
1087,1087,16.0,20,299,3,Air Force One
1088,1088,19.0,10,257,5,Contact
1089,1089,9.0,60,257,4,Contact
1090,1090,10.0,359,0,3,Toy Story
1091,1091,27.0,492,120,5,Independence Day
1092,1092,28.0,310,99,1,Fargo
1093,1093,28.0,363,293,5,Liar Liar
1094,1094,22.0,52,120,4,Independence Day
1095,1095,7.0,19,180,4,Return of the Jedi
1096,1096,11.0,407,287,4,Scream
1097,1097,8.0,295,99,5,Fargo
1098,1098,2.0,127,120,4,Independence Day
1099,1099,5.0,134,287,3,Scream
1100,1100,28.0,368,49,5,Star Wars
1101,1101,22.0,271,49,4,Star Wars
1102,1102,2.0,358,285,5,"English Patient, The"
1103,1103,2.0,431,257,4,Contact
1104,1104,10.0,191,120,2,Independence Day
1105,1105,14.0,213,180,3,Return of the Jedi
1106,1106,7.0,502,180,5,Return of the Jedi
1107,1107,11.0,417,257,5,Contact
1108,1108,24.0,492,99,5,Fargo
1109,1109,28.0,466,287,4,Scream
1110,1110,2.0,344,287,3,Scream
1111,1111,5.0,202,287,5,Scream
1112,1112,20.0,403,257,4,Contact
1113,1113,29.0,429,287,4,Scream
1114,1114,18.0,437,120,5,Independence Day
1115,1115,7.0,393,49,5,Star Wars
1116,1116,12.0,333,49,5,Star Wars
1117,1117,26.0,122,99,4,Fargo
1118,1118,12.0,84,99,3,Fargo
1119,1119,18.0,39,285,2,"English Patient, The"
1120,1120,7.0,338,99,5,Fargo
1121,1121,20.0,395,299,3,Air Force One
1122,1122,21.0,345,49,5,Star Wars
1123,1123,5.0,478,285,1,"English Patient, The"
1124,1124,9.0,482,180,4,Return of the Jedi
1125,1125,17.0,445,287,2,Scream
1126,1126,8.0,165,293,3,Liar Liar
1127,1127,28.0,278,180,3,Return of the Jedi
1128,1128,26.0,3,257,5,Contact
1129,1129,28.0,413,299,4,Air Force One
1130,1130,16.0,499,293,3,Liar Liar
1131,1131,8.0,197,299,2,Air Force One
1132,1132,16.0,263,287,5,Scream
1133,1133,11.0,498,180,3,Return of the Jedi
1134,1134,5.0,351,49,5,Star Wars
1135,1135,8.0,150,180,5,Return of the Jedi
1136,1136,10.0,176,49,5,Star Wars
1137,1137,16.0,310,120,4,Independence Day
1138,1138,14.0,238,180,3,Return of the Jedi
1139,1139,2.0,298,299,4,Air Force One
1140,1140,14.0,449,287,3,Scream
1141,1141,1.0,148,285,5,"English Patient, The"
1142,1142,24.0,51,120,4,Independence Day
1143,1143,16.0,449,0,4,Toy Story
1144,1144,10.0,202,99,1,Fargo
1145,1145,24.0,43,99,5,Fargo
1146,1146,2.0,446,257,5,Contact
1147,1147,25.0,297,293,3,Liar Liar
1148,1148,19.0,119,257,5,Contact
1149,1149,27.0,190,299,4,Air Force One
1150,1150,4.0,382,99,4,Fargo
1151,1151,11.0,300,180,5,Return of the Jedi
1152,1152,15.0,156,99,5,Fargo
1153,1153,16.0,89,299,3,Air Force One
1154,1154,8.0,103,257,3,Contact
1155,1155,7.0,152,49,1,Star Wars
1156,1156,24.0,395,99,2,Fargo
1157,1157,4.0,437,180,4,Return of the Jedi
1158,1158,9.0,61,49,5,Star Wars
1159,1159,5.0,323,293,5,Liar Liar
1160,1160,13.0,345,299,5,Air Force One
1161,1161,16.0,374,287,4,Scream
1162,1162,2.0,467,257,4,Contact
1163,1163,21.0,208,285,2,"English Patient, The"
1164,1164,29.0,83,0,2,Toy Story
1165,1165,12.0,474,285,2,"English Patient, The"
1166,1166,21.0,453,257,4,Contact
1167,1167,15.0,108,180,5,Return of the Jedi
1168,1168,25.0,153,287,3,Scream
1169,1169,23.0,197,0,4,Toy Story
1170,1170,21.0,47,293,3,Liar Liar
1171,1171,10.0,496,257,4,Contact
1172,1172,7.0,474,99,5,Fargo
1173,1173,28.0,437,285,2,"English Patient, The"
1174,1174,26.0,22,99,5,Fargo
1175,1175,23.0,312,257,3,Contact
1176,1176,7.0,302,257,4,Contact
1177,1177,4.0,193,120,2,Independence Day
1178,1178,29.0,258,120,3,Independence Day
1179,1179,5.0,306,180,5,Return of the Jedi
1180,1180,9.0,67,285,5,"English Patient, The"
1181,1181,23.0,147,49,5,Star Wars
1182,1182,15.0,493,0,3,Toy Story
1183,1183,25.0,270,285,4,"English Patient, The"
1184,1184,25.0,324,49,5,Star Wars
1185,1185,4.0,456,257,5,Contact
1186,1186,1.0,350,299,5,Air Force One
1187,1187,12.0,14,49,5,Star Wars
1188,1188,13.0,277,285,5,"English Patient, The"
1189,1189,12.0,524,0,4,Toy Story
1190,1190,10.0,1,0,4,Toy Story
1191,1191,25.0,64,257,3,Contact
1192,1192,7.0,261,180,3,Return of the Jedi
1193,1193,4.0,61,0,2,Toy Story
1194,1194,13.0,364,287,5,Scream
1195,1195,18.0,364,293,1,Liar Liar
1196,1196,5.0,435,287,4,Scream
1197,1197,10.0,455,49,4,Star Wars
1198,1198,14.0,258,287,3,Scream
1199,1199,23.0,418,180,4,Return of the Jedi
1200,1200,28.0,347,120,5,Independence Day
1201,1201,18.0,18,287,3,Scream
1202,1202,12.0,192,299,4,Air Force One
1203,1203,16.0,452,99,5,Fargo
1204,1204,22.0,496,99,4,Fargo
1205,1205,7.0,304,120,3,Independence Day
1206,1206,8.0,485,285,2,"English Patient, The"
1207,1207,25.0,370,49,4,Star Wars
1208,1208,12.0,428,257,4,Contact
1209,1209,12.0,91,99,5,Fargo
1210,1210,25.0,240,287,5,Scream
1211,1211,23.0,25,180,4,Return of the Jedi
1212,1212,11.0,457,287,3,Scream
1213,1213,17.0,179,257,5,Contact
1214,1214,22.0,252,299,4,Air Force One
1215,1215,29.0,265,285,4,"English Patient, The"
1216,1216,28.0,458,120,5,Independence Day
1217,1217,11.0,342,0,5,Toy Story
1218,1218,21.0,466,99,5,Fargo
1219,1219,24.0,424,285,1,"English Patient, The"
1220,1220,7.0,160,180,2,Return of the Jedi
1221,1221,10.0,453,99,4,Fargo
1222,1222,4.0,505,49,5,Star Wars
1223,1223,3.0,170,257,4,Contact
1224,1224,18.0,359,49,4,Star Wars
1225,1225,14.0,69,299,4,Air Force One
1226,1226,3.0,297,0,5,Toy Story
1227,1227,5.0,285,120,3,Independence Day
1228,1228,1.0,508,49,5,Star Wars
1229,1229,13.0,458,0,4,Toy Story
1230,1230,24.0,501,293,3,Liar Liar
1231,1231,27.0,508,287,5,Scream
1232,1232,10.0,345,180,5,Return of the Jedi
1233,1233,5.0,497,257,2,Contact
1234,1234,26.0,213,99,4,Fargo
1235,1235,10.0,473,180,5,Return of the Jedi
1236,1236,3.0,452,287,4,Scream
1237,1237,23.0,95,180,5,Return of the Jedi
1238,1238,5.0,2,287,2,Scream
1239,1239,1.0,449,257,4,Contact
1240,1240,19.0,119,120,4,Independence Day
1241,1241,22.0,532,49,5,Star Wars
1242,1242,4.0,446,285,2,"English Patient, The"
1243,1243,26.0,406,0,4,Toy Story
1244,1244,5.0,256,180,5,Return of the Jedi
1245,1245,15.0,286,180,3,Return of the Jedi
1246,1246,28.0,453,49,4,Star Wars
1247,1247,3.0,259,287,3,Scream
1248,1248,2.0,122,285,5,"English Patient, The"
1249,1249,23.0,339,49,4,Star Wars
1250,1250,14.0,303,299,5,Air Force One
1251,1251,27.0,470,0,4,Toy Story
1252,1252,2.0,238,49,5,Star Wars
1253,1253,20.0,534,0,3,Toy Story
1254,1254,29.0,532,287,2,Scream
1255,1255,2.0,344,293,3,Liar Liar
1256,1256,28.0,6,99,5,Fargo
1257,1257,19.0,430,299,4,Air Force One
1258,1258,18.0,220,49,4,Star Wars
1259,1259,29.0,252,99,4,Fargo
1260,1260,18.0,214,49,5,Star Wars
1261,1261,24.0,333,285,4,"English Patient, The"
1262,1262,18.0,429,285,4,"English Patient, The"
1263,1263,14.0,534,285,2,"English Patient, The"
1264,1264,19.0,434,293,4,Liar Liar
1265,1265,2.0,234,180,3,Return of the Jedi
1266,1266,6.0,503,287,5,Scream
1267,1267,5.0,296,257,5,Contact
1268,1268,9.0,499,0,4,Toy Story
1269,1269,17.0,99,285,3,"English Patient, The"
1270,1270,5.0,516,299,5,Air Force One
1271,1271,5.0,197,120,3,Independence Day
1272,1272,23.0,319,287,4,Scream
1273,1273,20.0,214,299,3,Air Force One
1274,1274,8.0,511,0,4,Toy Story
1275,1275,29.0,304,285,4,"English Patient, The"
1276,1276,27.0,193,49,3,Star Wars
1277,1277,27.0,419,287,3,Scream
1278,1278,11.0,471,287,5,Scream
1279,1279,11.0,277,257,3,Contact
1280,1280,23.0,118,299,5,Air Force One
1281,1281,25.0,82,120,4,Independence Day
1282,1282,28.0,345,287,2,Scream
1283,1283,8.0,274,0,4,Toy Story
1284,1284,7.0,33,293,1,Liar Liar
1285,1285,29.0,87,299,3,Air Force One
1286,1286,19.0,427,299,5,Air Force One
1287,1287,2.0,182,180,2,Return of the Jedi
1288,1288,7.0,442,257,5,Contact
1289,1289,5.0,251,0,5,Toy Story
1290,1290,22.0,463,257,5,Contact
1291,1291,18.0,455,99,3,Fargo
1292,1292,25.0,167,293,4,Liar Liar
1293,1293,8.0,229,0,5,Toy Story
1294,1294,3.0,248,0,4,Toy Story
1295,1295,24.0,514,287,4,Scream
1296,1296,4.0,416,285,5,"English Patient, The"
1297,1297,6.0,485,120,3,Independence Day
1298,1298,12.0,92,0,5,Toy Story
1299,1299,8.0,477,287,5,Scream
1300,1300,14.0,44,49,5,Star Wars
1301,1301,19.0,219,293,4,Liar Liar
1302,1302,1.0,375,180,4,Return of the Jedi
1303,1303,16.0,520,99,3,Fargo
1304,1304,4.0,354,285,5,"English Patient, The"
1305,1305,2.0,143,257,4,Contact
1306,1306,14.0,432,293,3,Liar Liar
1307,1307,7.0,214,287,2,Scream
1308,1308,26.0,4,49,4,Star Wars
1309,1309,16.0,486,293,4,Liar Liar
1310,1310,27.0,390,293,2,Liar Liar
1311,1311,15.0,520,287,3,Scream
1312,1312,16.0,275,99,5,Fargo
1313,1313,29.0,273,99,5,Fargo
1314,1314,15.0,185,120,2,Independence Day
1315,1315,7.0,513,0,5,Toy Story
1316,1316,14.0,403,299,4,Air Force One
1317,1317,23.0,192,0,4,Toy Story
1318,1318,14.0,80,120,4,Independence Day
1319,1319,8.0,478,49,4,Star Wars
1320,1320,16.0,455,285,3,"English Patient, The"
1321,1321,5.0,103,180,5,Return of the Jedi
1322,1322,15.0,341,285,4,"English Patient, The"
1323,1323,3.0,449,293,4,Liar Liar
1324,1324,7.0,143,287,2,Scream
1325,1325,19.0,209,180,5,Return of the Jedi
1326,1326,7.0,534,180,4,Return of the Jedi
1327,1327,2.0,521,99,5,Fargo
1328,1328,28.0,286,120,4,Independence Day
1329,1329,21.0,302,49,5,Star Wars
1330,1330,27.0,173,99,5,Fargo
1331,1331,26.0,493,49,5,Star Wars
1332,1332,18.0,483,257,5,Contact
1333,1333,27.0,8,293,4,Liar Liar
1334,1334,2.0,524,299,4,Air Force One
1335,1335,13.0,32,293,3,Liar Liar
1336,1336,25.0,362,120,2,Independence Day
1337,1337,16.0,483,0,5,Toy Story
1338,1338,16.0,438,287,3,Scream
1339,1339,5.0,510,293,4,Liar Liar
1340,1340,21.0,429,99,5,Fargo
1341,1341,2.0,503,49,3,Star Wars
1342,1342,21.0,6,257,4,Contact
1343,1343,12.0,74,293,3,Liar Liar
1344,1344,9.0,346,49,5,Star Wars
1345,1345,6.0,58,180,5,Return of the Jedi
1346,1346,18.0,371,99,3,Fargo
1347,1347,20.0,381,257,2,Contact
1348,1348,22.0,463,180,3,Return of the Jedi
1349,1349,6.0,379,285,5,"English Patient, The"
